DBN,School Name,Total Student Response Rate,"1a. This school offers a wide enough variety of programs, classes and activities to keep me interested in school.",,"1b. The programs, classes, and activities at this school encourage students to develop talent outside academics.",,1c. This school is kept clean.,,1d. Most students at this school treat each other with respect.,,"1e. At this school, students with disabilities are included in all school activities (lunch, class trips, etc.).",,1f. My teachers use examples of students’ different cultures/backgrounds/families in their lessons to make learning more meaningful for me.,,"1g. I see people of many races, ethnicities, cultures, and backgrounds represented in the curriculum.",,"1h. In general, my teachers treat students from different cultures or backgrounds equally.",,1i. I feel that my teachers respect my culture/background.,,"1j. In general, my teachers make their lessons relevant to my everyday life experiences.",,"1k. In general, my teachers present positive images of people from a variety of races, ethnicities, cultures, and backgrounds.",,2a. I learn a lot from feedback on my work.,,2b. It's clear what I need to do to get a good grade.,,2c. The work we do in class is good preparation for our class tests.,,2d. The homework assignments help me learn the course material.,,2e. I know what my teacher wants me to learn in class.,,3a. My teachers help me catch up if I am behind.,,3b. My teachers notice if I have trouble learning something.,,3c. My teachers give me specific suggestions about how I can improve my work in class.,,3d. My teachers explain things a different way if I don't understand something in class.,,3e. My teachers support me when I am upset.,,4a. I’m learning a lot in my classes at this school to prepare me for the next level or grade.,,4b. There is at least one adult in the school that I can confide in.,,4c. My teachers will always listen to students' ideas.,,4d. My teachers always do what they say they will do.,,4e. My teachers treat me with respect.,,"4f. When my teachers tell me not to do something, I know they have a good reason.",,4g. My classes at this school really make me think critically.,,4h. Discipline is applied fairly in my school.,,4i. School Safety Agents promote a safe and respectful environment at this school.,,5a. In how many of your classes are you challenged?,,5b. In how many of your classes do your teachers ask difficult questions on tests?,,5c. In how many of your classes do your teachers ask difficult questions in class?,,5d. In how many of your classes do you work in small groups?,,"5e. In how many of your classes do your teachers want students to become better thinkers, not just memorize things?",,6a. In how many of your classes at this school do YOU feel most students listen carefully when the teacher gives directions?,,6b. In how many of your classes at this school do YOU feel most students follow the rules in class?,,6c. In how many of your classes at this school do YOU feel most students pay attention when they are supposed to?,,6d. In how many of your classes at this school do YOU feel most students work when they are supposed to?,,6e. In how many of your classes at this school do YOU feel most students behave well even when the teacher isn't watching?,,6f. In how many of your classes at this school do YOU feel most students feel it is important to come to school every day?,,6g. In how many of your classes at this school do YOU feel most students feel it is important to pay attention in class?,,6h. In how many of your classes at this school do YOU feel most students think doing homework is important?,,6i. In how many of your classes at this school do YOU feel most students try hard to get good grades?,,7a. I feel safe outside around this school.,,7b. I feel safe traveling between home and this school.,,"7c. I feel safe in the hallways, bathrooms, locker rooms, and cafeteria of this school.",,7d. I feel safe in my classes at this school.,,"8a. At this school students harass, bully or intimidate other students.",,"8b. At this school students harass, bully, or intimidate each other because of their race, religion, ethnicity, national origin, or citizenship/immigration status. ",,"8c. At this school students harass, bully, or intimidate each other because of their gender, gender identity, gender expression, or sexual orientation.",,"8d. At this school students harass, bully, or intimidate each other because of other differences, like disability or weight.",,"8e. At this school students harass, bully, or intimidate each other online (through mobile phones, social media, email, or other forms of electronic communication). ",,8f. At this school students get into physical fights.,,"8g. At this school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,8h. At this school there is gang activity.,,9a.This school provides guidance for the application process for high school.,,9b. This school educates families about the application/enrollment process for high school.,,"10a. Adults at this school (including teachers, administrators, counselors, and the principal) talk to me about what I plan to do after high school.",,"10b. Adults at this school (including teachers, administrators, counselors, and the principal) encourage me to continue my education after high school.",,"10c. Adults at this school (including teachers, administrators, counselors, and the principal) provide me with information about the college application process.",,"10d.  Adults at this school (including teachers, administrators, counselors, and the principal) help me plan for how to meet my future career goals. ",,"11a. Adults at this school (including teachers, administrators, counselors, and the principal) help me consider which colleges to apply to.",,"11b. Adults at this school (including teachers, administrators, counselors, and the principal) show me options for how to pay for college (scholarship, grants, loans, work study programs, etc.).",
75Q811,P.S. Q811,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75Q993,P.S. Q993,99%,8%,92%,17%,83%,24%,76%,24%,76%,7%,93%,15%,85%,10%,90%,13%,87%,7%,93%,13%,88%,13%,87%,35%,65%,16%,84%,23%,78%,32%,68%,11%,89%,20%,80%,40%,60%,29%,71%,36%,64%,40%,60%,10%,90%,14%,86%,17%,83%,15%,85%,8%,93%,14%,86%,15%,85%,19%,81%,4%,96%,26%,74%,40%,60%,35%,65%,33%,67%,19%,81%,23%,77%,21%,79%,26%,74%,21%,79%,26%,74%,30%,70%,26%,74%,22%,78%,15%,85%,16%,84%,5%,95%,9%,91%,5%,95%,49%,51%,65%,35%,67%,33%,59%,41%,49%,51%,65%,35%,78%,22%,76%,24%,0%,100%,0%,100%,14%,86%,14%,86%,28%,72%,13%,88%,33%,67%,28%,72%
75R025,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,71%,21%,79%,21%,79%,26%,74%,35%,65%,9%,91%,15%,85%,13%,87%,9%,91%,6%,94%,13%,87%,9%,91%,29%,71%,12%,88%,17%,83%,30%,70%,14%,86%,20%,80%,25%,75%,18%,82%,21%,79%,18%,82%,11%,89%,10%,90%,13%,87%,14%,86%,10%,90%,13%,87%,15%,85%,20%,80%,14%,86%,39%,61%,38%,62%,39%,61%,31%,69%,15%,85%,32%,68%,28%,72%,32%,68%,29%,71%,42%,58%,30%,70%,28%,72%,42%,58%,24%,76%,17%,83%,12%,88%,11%,89%,7%,93%,50%,50%,68%,32%,70%,30%,60%,40%,61%,39%,50%,50%,77%,23%,72%,28%,9%,91%,14%,86%,11%,89%,10%,90%,21%,79%,12%,88%,21%,79%,24%,76%
75R037,THE DAVID MARQUIS SCHOOL OF THE ARTS,95%,14%,86%,10%,90%,21%,79%,4%,96%,9%,91%,2%,98%,4%,96%,0%,100%,4%,96%,7%,93%,2%,98%,29%,71%,29%,71%,24%,76%,34%,66%,17%,83%,15%,85%,12%,88%,12%,88%,18%,82%,10%,90%,12%,88%,3%,97%,5%,95%,5%,95%,0%,100%,4%,96%,3%,97%,9%,91%,14%,86%,37%,63%,53%,47%,52%,48%,29%,71%,22%,78%,24%,76%,25%,75%,28%,72%,14%,86%,29%,71%,9%,91%,9%,91%,30%,70%,12%,88%,4%,96%,4%,96%,2%,98%,0%,100%,86%,14%,96%,4%,93%,7%,93%,7%,95%,5%,89%,11%,96%,4%,93%,7%,0%,100%,0%,100%,11%,89%,11%,89%,33%,67%,7%,93%,33%,67%,34%,66%
75R373,P.S. R373,98%,0%,100%,13%,87%,4%,96%,4%,96%,2%,98%,6%,94%,4%,96%,8%,92%,0%,100%,0%,100%,7%,93%,7%,93%,4%,96%,2%,98%,4%,96%,0%,100%,0%,100%,0%,100%,0%,100%,2%,98%,2%,98%,2%,98%,4%,96%,4%,96%,2%,98%,0%,100%,2%,98%,4%,96%,4%,96%,2%,98%,7%,93%,20%,80%,7%,93%,7%,93%,0%,100%,4%,96%,0%,100%,2%,98%,0%,100%,11%,89%,0%,100%,2%,98%,5%,95%,2%,98%,4%,96%,2%,98%,2%,98%,0%,100%,86%,14%,93%,7%,93%,7%,88%,13%,98%,2%,91%,9%,98%,2%,98%,2%,0%,100%,2%,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75R721,THE RICHARD H. HUNGERFORD SCHOOL,100%,6%,94%,4%,96%,8%,92%,6%,94%,3%,97%,5%,95%,3%,97%,4%,96%,2%,98%,4%,96%,2%,98%,9%,91%,6%,94%,9%,91%,13%,87%,5%,95%,8%,92%,10%,90%,6%,94%,11%,89%,10%,90%,4%,96%,5%,95%,4%,96%,4%,96%,3%,97%,5%,95%,6%,94%,7%,93%,4%,96%,12%,88%,24%,76%,23%,78%,15%,85%,9%,91%,9%,91%,10%,90%,9%,91%,9%,91%,12%,88%,8%,92%,5%,95%,13%,87%,8%,92%,8%,92%,6%,94%,5%,95%,4%,96%,83%,17%,86%,14%,88%,12%,88%,12%,87%,13%,83%,17%,90%,10%,87%,13%,9%,91%,9%,91%,3%,97%,6%,94%,13%,87%,4%,96%,11%,89%,12%,88%
75X010,P.S. X010,93%,5%,95%,2%,98%,17%,83%,3%,97%,3%,97%,7%,93%,7%,93%,4%,96%,3%,97%,2%,98%,2%,98%,5%,95%,6%,94%,8%,92%,6%,94%,5%,95%,11%,89%,6%,94%,9%,91%,6%,94%,11%,89%,2%,98%,2%,98%,4%,96%,8%,92%,4%,96%,6%,94%,4%,96%,8%,92%,0%,100%,9%,91%,10%,90%,14%,86%,11%,89%,6%,94%,10%,90%,6%,94%,7%,93%,9%,91%,8%,92%,6%,94%,3%,97%,7%,93%,2%,98%,7%,93%,3%,97%,6%,94%,2%,98%,89%,11%,94%,6%,91%,9%,92%,8%,96%,4%,94%,6%,97%,3%,93%,7%,5%,95%,10%,90%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%
75X012,P.S. X012 LEWIS AND CLARK SCHOOL,100%,23%,77%,27%,73%,35%,66%,37%,63%,22%,78%,19%,81%,23%,77%,21%,79%,18%,82%,14%,86%,19%,81%,35%,65%,29%,71%,35%,65%,39%,61%,25%,75%,30%,70%,37%,63%,30%,70%,35%,65%,34%,66%,23%,77%,26%,74%,22%,78%,23%,77%,20%,80%,22%,78%,32%,68%,31%,69%,25%,75%,38%,62%,37%,63%,41%,59%,32%,68%,23%,77%,27%,73%,23%,77%,28%,72%,25%,75%,36%,64%,24%,76%,21%,79%,32%,68%,20%,80%,23%,77%,24%,76%,18%,82%,19%,81%,28%,72%,49%,51%,47%,53%,46%,54%,42%,58%,35%,65%,70%,30%,57%,43%,19%,81%,30%,70%,22%,78%,18%,82%,21%,79%,19%,81%,26%,74%,18%,82%
75X017,P.S. X017,78%,12%,88%,14%,86%,32%,68%,52%,48%,6%,94%,7%,93%,16%,84%,8%,92%,4%,96%,8%,92%,2%,98%,25%,75%,15%,85%,16%,84%,32%,68%,11%,89%,22%,78%,26%,74%,18%,82%,21%,79%,23%,77%,4%,96%,13%,87%,15%,85%,14%,86%,4%,96%,12%,88%,16%,84%,36%,64%,13%,87%,25%,75%,33%,67%,42%,58%,39%,61%,8%,92%,20%,80%,25%,75%,23%,77%,21%,79%,44%,56%,30%,70%,20%,80%,40%,60%,12%,88%,30%,70%,18%,82%,18%,82%,9%,91%,37%,63%,62%,38%,57%,43%,48%,52%,68%,32%,22%,78%,88%,12%,73%,27%,5%,95%,7%,93%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%
75X168,P.S. 168,85%,26%,74%,29%,71%,45%,55%,43%,57%,21%,79%,21%,79%,25%,75%,12%,88%,14%,86%,18%,82%,18%,83%,24%,76%,10%,90%,18%,82%,23%,77%,14%,86%,24%,76%,24%,76%,23%,77%,24%,76%,26%,74%,13%,87%,19%,81%,19%,81%,21%,79%,14%,86%,18%,82%,27%,73%,24%,76%,26%,74%,35%,65%,41%,59%,44%,56%,24%,76%,20%,80%,31%,69%,30%,70%,28%,72%,27%,73%,35%,65%,26%,74%,24%,76%,33%,67%,23%,77%,27%,73%,19%,81%,29%,71%,15%,85%,56%,44%,69%,31%,67%,33%,59%,41%,60%,40%,49%,51%,77%,23%,68%,32%,26%,74%,23%,77%,13%,88%,25%,75%,25%,75%,25%,75%,13%,88%,13%,88%
75X176,P.S. X176,92%,7%,93%,19%,81%,24%,76%,13%,88%,9%,91%,9%,91%,8%,92%,9%,91%,2%,98%,6%,94%,7%,93%,26%,74%,13%,87%,22%,78%,21%,79%,10%,90%,20%,80%,28%,72%,15%,85%,28%,72%,27%,73%,6%,94%,16%,84%,7%,93%,10%,90%,8%,92%,6%,94%,15%,85%,14%,86%,8%,92%,34%,66%,43%,57%,41%,59%,31%,69%,13%,87%,17%,83%,12%,88%,15%,85%,16%,84%,21%,79%,15%,85%,11%,89%,20%,80%,11%,89%,16%,84%,10%,90%,13%,87%,8%,92%,64%,36%,80%,20%,79%,21%,71%,29%,75%,25%,71%,29%,90%,10%,79%,21%,6%,94%,6%,94%,19%,81%,20%,80%,41%,59%,20%,80%,44%,56%,39%,61%
75X186,P186X WALTER J. DAMROSCH SCHOOL,32%,22%,78%,26%,74%,46%,54%,74%,26%,19%,81%,14%,86%,14%,86%,11%,89%,10%,90%,15%,85%,14%,86%,40%,60%,23%,78%,13%,88%,28%,72%,23%,78%,28%,73%,35%,65%,30%,70%,25%,75%,25%,75%,15%,85%,18%,82%,15%,85%,23%,77%,13%,88%,13%,88%,23%,77%,36%,64%,35%,65%,30%,70%,43%,58%,35%,65%,43%,58%,20%,80%,41%,59%,45%,55%,49%,51%,42%,58%,51%,49%,44%,56%,36%,64%,42%,58%,44%,56%,26%,74%,15%,85%,26%,74%,24%,76%,18%,82%,43%,57%,47%,53%,32%,68%,50%,50%,10%,90%,84%,16%,71%,29%,18%,82%,13%,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75X188,P.S. X188,99%,8%,92%,11%,89%,12%,88%,12%,88%,8%,92%,9%,91%,7%,93%,9%,91%,6%,94%,7%,93%,9%,91%,17%,83%,10%,90%,15%,85%,19%,81%,11%,89%,15%,85%,19%,81%,13%,87%,13%,87%,16%,84%,7%,93%,11%,89%,9%,91%,8%,92%,7%,93%,7%,93%,9%,91%,11%,89%,6%,94%,19%,81%,24%,76%,26%,74%,19%,81%,12%,88%,16%,84%,15%,85%,17%,83%,15%,85%,21%,79%,14%,86%,14%,86%,18%,82%,17%,83%,9%,91%,8%,92%,7%,93%,5%,95%,79%,21%,86%,14%,84%,16%,85%,15%,86%,14%,82%,18%,94%,6%,88%,12%,6%,94%,5%,95%,7%,93%,4%,96%,12%,88%,8%,92%,17%,83%,21%,79%
75X352,THE VIDA BOGART SCHOOL FOR ALL CHILDREN,97%,3%,97%,7%,93%,23%,77%,45%,55%,13%,87%,7%,93%,7%,93%,11%,89%,10%,90%,3%,97%,7%,93%,6%,94%,3%,97%,19%,81%,19%,81%,13%,88%,16%,84%,13%,87%,13%,87%,13%,88%,13%,88%,6%,94%,7%,93%,9%,91%,10%,90%,7%,93%,3%,97%,10%,90%,19%,81%,16%,84%,25%,75%,44%,56%,41%,59%,50%,50%,13%,88%,19%,81%,26%,74%,31%,69%,23%,77%,44%,56%,28%,72%,25%,75%,41%,59%,19%,81%,13%,88%,9%,91%,9%,91%,9%,91%,44%,56%,68%,32%,72%,28%,59%,41%,66%,34%,34%,66%,81%,19%,55%,45%,18%,82%,25%,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75X469,P469X - THE BRONX SCHOOL FOR CONTINUOUS LEARNERS,25%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75X721,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,99%,10%,90%,11%,89%,12%,88%,18%,82%,6%,94%,9%,91%,10%,90%,8%,92%,6%,94%,9%,91%,7%,93%,18%,82%,13%,88%,18%,82%,17%,83%,12%,88%,13%,88%,19%,81%,12%,88%,16%,84%,21%,79%,8%,92%,10%,90%,10%,90%,9%,91%,8%,92%,7%,93%,14%,86%,15%,85%,8%,92%,26%,74%,33%,67%,31%,69%,22%,78%,13%,87%,16%,84%,17%,83%,15%,85%,16%,84%,20%,80%,13%,87%,13%,87%,17%,83%,13%,87%,12%,88%,11%,89%,10%,90%,7%,93%,63%,37%,73%,27%,75%,25%,71%,29%,70%,30%,64%,36%,86%,14%,80%,20%,N/A,N/A,N/A,N/A,8%,92%,10%,90%,19%,81%,8%,92%,22%,78%,18%,82%
75X723,P.S. 723,75%,15%,85%,19%,81%,37%,63%,49%,51%,9%,91%,16%,84%,18%,82%,11%,89%,10%,90%,17%,83%,10%,90%,31%,69%,14%,86%,23%,77%,31%,69%,19%,81%,24%,76%,25%,75%,21%,79%,26%,74%,19%,81%,9%,91%,18%,82%,17%,83%,21%,79%,15%,85%,15%,85%,23%,77%,26%,74%,15%,85%,39%,61%,41%,59%,46%,54%,45%,55%,16%,84%,34%,66%,37%,63%,36%,64%,29%,71%,42%,58%,26%,74%,23%,77%,37%,63%,30%,70%,22%,78%,14%,86%,15%,85%,12%,88%,42%,58%,49%,51%,56%,44%,53%,47%,57%,43%,37%,63%,75%,25%,75%,25%,19%,81%,13%,87%,4%,96%,4%,96%,13%,87%,9%,91%,25%,75%,22%,78%
75X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,69%,20%,80%,23%,77%,30%,70%,38%,62%,14%,86%,15%,85%,11%,89%,9%,91%,3%,97%,13%,87%,6%,94%,28%,72%,13%,87%,27%,73%,27%,73%,16%,84%,18%,82%,22%,78%,19%,81%,19%,81%,24%,76%,12%,88%,14%,86%,9%,91%,15%,85%,6%,94%,10%,90%,20%,80%,24%,76%,17%,83%,35%,65%,46%,54%,41%,59%,41%,59%,15%,85%,26%,74%,30%,70%,31%,69%,28%,72%,33%,67%,26%,74%,24%,76%,32%,68%,22%,78%,22%,78%,13%,87%,18%,82%,10%,90%,40%,60%,56%,44%,58%,42%,56%,44%,57%,43%,42%,58%,67%,33%,66%,34%,N/A,N/A,N/A,N/A,13%,87%,15%,85%,29%,71%,11%,89%,28%,72%,30%,70%
75X811,P.S. X811,98%,9%,91%,13%,87%,18%,82%,15%,85%,7%,93%,6%,94%,8%,92%,7%,93%,4%,96%,7%,93%,6%,94%,19%,81%,13%,87%,19%,81%,21%,79%,12%,88%,20%,80%,25%,75%,19%,81%,24%,76%,22%,78%,8%,92%,13%,87%,8%,92%,11%,89%,7%,93%,11%,89%,10%,90%,19%,81%,8%,92%,27%,73%,36%,64%,39%,61%,20%,80%,16%,84%,18%,82%,16%,84%,18%,82%,15%,85%,25%,75%,15%,85%,19%,81%,18%,82%,19%,81%,14%,86%,11%,89%,7%,93%,3%,97%,65%,35%,75%,25%,72%,28%,70%,30%,74%,26%,69%,31%,82%,18%,80%,20%,N/A,N/A,N/A,N/A,11%,89%,12%,88%,23%,77%,10%,90%,18%,82%,22%,78%
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,91%,13%,87%,10%,90%,11%,89%,48%,52%,6%,94%,13%,88%,1%,99%,9%,91%,2%,98%,21%,79%,3%,97%,18%,82%,6%,94%,7%,93%,18%,82%,9%,91%,18%,82%,20%,80%,14%,86%,9%,91%,34%,66%,3%,97%,20%,80%,17%,83%,32%,68%,10%,90%,19%,81%,17%,83%,22%,78%,7%,93%,39%,61%,51%,49%,49%,51%,38%,63%,4%,96%,36%,64%,36%,64%,37%,63%,36%,64%,48%,52%,27%,73%,23%,77%,40%,60%,16%,84%,18%,82%,11%,89%,11%,89%,9%,91%,58%,42%,86%,14%,84%,16%,67%,33%,68%,32%,68%,32%,94%,6%,90%,10%,7%,93%,10%,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K333,EXPLORE EXCEED CHARTER SCHOOL,82%,34%,66%,33%,67%,66%,34%,60%,40%,6%,94%,24%,76%,13%,87%,9%,91%,3%,97%,21%,79%,6%,94%,22%,78%,14%,86%,14%,86%,33%,67%,11%,89%,30%,70%,26%,74%,19%,81%,29%,71%,38%,63%,7%,93%,13%,87%,28%,72%,48%,52%,16%,84%,21%,79%,22%,78%,32%,68%,24%,76%,38%,62%,28%,72%,45%,55%,48%,52%,12%,88%,45%,55%,49%,51%,45%,55%,35%,65%,58%,42%,39%,61%,30%,70%,53%,47%,16%,84%,33%,67%,16%,84%,24%,76%,11%,89%,38%,62%,67%,33%,70%,30%,61%,39%,60%,40%,50%,50%,94%,6%,77%,23%,8%,92%,8%,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,65%,30%,70%,23%,77%,51%,49%,54%,46%,8%,92%,19%,81%,12%,88%,8%,92%,6%,94%,34%,66%,8%,92%,33%,67%,16%,84%,18%,82%,39%,61%,17%,83%,41%,59%,45%,55%,25%,75%,36%,64%,56%,44%,8%,92%,21%,79%,29%,71%,41%,59%,11%,89%,29%,71%,21%,79%,37%,63%,11%,89%,38%,62%,39%,61%,45%,55%,73%,27%,18%,82%,50%,50%,51%,49%,47%,53%,41%,59%,72%,28%,47%,53%,43%,57%,54%,46%,32%,68%,33%,67%,13%,87%,18%,82%,10%,90%,50%,50%,82%,18%,77%,23%,57%,43%,56%,44%,56%,44%,79%,21%,76%,24%,17%,83%,17%,83%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,91%,25%,75%,22%,78%,31%,69%,44%,56%,10%,90%,22%,78%,23%,77%,8%,92%,6%,94%,34%,66%,10%,90%,29%,71%,18%,82%,25%,75%,36%,64%,18%,82%,38%,62%,40%,60%,30%,70%,38%,62%,55%,45%,13%,87%,16%,84%,30%,70%,43%,57%,16%,84%,35%,65%,22%,78%,47%,53%,19%,81%,44%,56%,34%,66%,39%,61%,50%,50%,25%,75%,43%,57%,43%,57%,41%,59%,40%,60%,53%,47%,45%,55%,37%,63%,55%,45%,27%,73%,21%,79%,17%,83%,12%,88%,10%,90%,50%,50%,74%,26%,66%,34%,61%,39%,52%,48%,55%,45%,83%,17%,74%,26%,19%,81%,21%,79%,15%,85%,9%,91%,8%,92%,16%,84%,9%,91%,10%,90%
84K357,KIPP AMP CHARTER SCHOOL,93%,14%,86%,9%,91%,44%,56%,37%,63%,10%,90%,16%,84%,10%,90%,6%,94%,7%,93%,14%,86%,11%,89%,27%,73%,15%,85%,14%,86%,28%,72%,17%,83%,30%,70%,30%,70%,19%,81%,24%,76%,38%,62%,11%,89%,14%,86%,22%,78%,32%,68%,21%,79%,22%,78%,21%,79%,26%,74%,19%,81%,35%,65%,26%,74%,31%,69%,36%,64%,14%,86%,31%,69%,33%,67%,28%,72%,29%,71%,39%,61%,30%,70%,22%,78%,33%,67%,19%,81%,29%,71%,19%,81%,16%,84%,10%,90%,67%,33%,77%,23%,70%,30%,66%,34%,67%,33%,54%,46%,81%,19%,77%,23%,11%,89%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,95%,32%,68%,26%,74%,21%,79%,33%,67%,9%,91%,17%,83%,14%,86%,10%,90%,6%,94%,33%,67%,8%,92%,27%,73%,16%,84%,13%,87%,28%,72%,13%,87%,42%,58%,42%,58%,27%,73%,33%,67%,58%,42%,7%,93%,16%,84%,28%,72%,35%,65%,14%,86%,27%,73%,12%,88%,40%,60%,11%,89%,29%,71%,17%,83%,21%,79%,44%,56%,17%,83%,36%,64%,35%,65%,35%,65%,30%,70%,48%,52%,38%,62%,34%,66%,48%,52%,24%,76%,18%,82%,13%,87%,10%,90%,8%,92%,68%,32%,80%,20%,74%,26%,69%,31%,60%,40%,78%,22%,76%,24%,78%,22%,13%,87%,16%,84%,12%,88%,7%,93%,5%,95%,11%,89%,9%,91%,13%,87%
84K359,THE UFT CHARTER SCHOOL,89%,49%,51%,35%,65%,35%,65%,44%,56%,10%,90%,10%,90%,9%,91%,6%,94%,2%,98%,15%,85%,4%,96%,35%,65%,14%,86%,20%,80%,33%,67%,14%,86%,33%,67%,38%,62%,25%,75%,31%,69%,47%,53%,12%,88%,15%,85%,14%,86%,28%,72%,6%,94%,17%,83%,19%,81%,25%,75%,15%,85%,53%,47%,49%,51%,55%,45%,65%,35%,26%,74%,43%,57%,41%,59%,39%,61%,35%,65%,47%,53%,36%,64%,32%,68%,44%,56%,31%,69%,22%,78%,17%,83%,10%,90%,8%,92%,65%,35%,76%,24%,83%,17%,74%,26%,67%,33%,58%,42%,84%,16%,82%,18%,N/A,N/A,N/A,N/A,11%,89%,5%,95%,9%,91%,12%,88%,10%,90%,11%,89%
84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,95%,17%,83%,18%,82%,58%,42%,64%,36%,11%,89%,17%,83%,11%,89%,7%,93%,4%,96%,23%,77%,12%,88%,24%,76%,12%,88%,11%,89%,35%,65%,13%,87%,28%,72%,36%,64%,19%,81%,29%,71%,43%,57%,7%,93%,9%,91%,26%,74%,51%,49%,15%,85%,23%,77%,18%,82%,48%,52%,22%,78%,38%,62%,41%,59%,49%,51%,40%,60%,14%,86%,48%,52%,54%,46%,47%,53%,41%,59%,70%,30%,42%,58%,40%,60%,56%,44%,23%,77%,39%,61%,28%,72%,18%,82%,14%,86%,39%,61%,69%,31%,64%,36%,49%,51%,58%,42%,43%,57%,89%,11%,78%,22%,4%,96%,4%,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K362,HELLENIC CLASSICAL CHARTER SCHOOL,100%,3%,97%,5%,95%,2%,98%,19%,81%,1%,99%,6%,94%,4%,96%,7%,93%,2%,98%,11%,89%,4%,96%,19%,81%,1%,99%,4%,96%,9%,91%,3%,97%,11%,89%,14%,86%,12%,88%,14%,86%,30%,70%,0%,100%,11%,89%,16%,84%,24%,76%,5%,95%,9%,91%,6%,94%,19%,81%,2%,98%,22%,78%,30%,70%,38%,62%,19%,81%,6%,94%,20%,80%,24%,76%,24%,76%,18%,82%,44%,56%,15%,85%,12%,88%,31%,69%,15%,85%,4%,96%,7%,93%,7%,93%,2%,98%,68%,32%,88%,12%,90%,10%,79%,21%,90%,10%,89%,11%,100%,0%,98%,2%,3%,97%,2%,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
